datetime,teamperature,humidity
2022-02-18  23:19:28,23,36
2022-02-18  23:20:02,23,37
2022-02-18  23:20:35,23,36
2022-02-18  23:21:09,23,36
2022-02-18  23:21:42,23,36
2022-02-18  23:22:16,23,37
2022-02-18  23:22:49,23,36
2022-02-18  23:23:23,23,37
2022-02-18  23:23:56,23,37
2022-02-18  23:24:30,23,37
2022-02-18  23:25:03,23,37
2022-02-18  23:25:37,23,37
2022-02-18  23:26:10,23,37
2022-02-18  23:26:44,23,37
2022-02-18  23:27:17,23,37
2022-02-18  23:27:51,23,37
2022-02-18  23:28:24,23,37
2022-02-18  23:28:58,23,37
2022-02-18  23:29:31,23,37
2022-02-18  23:30:05,23,37
2022-02-18  23:30:38,23,37
2022-02-18  23:31:12,23,37
2022-02-18  23:31:45,23,37
2022-02-18  23:32:19,23,37
2022-02-18  23:32:52,23,37
2022-02-18  23:33:26,23,37
2022-02-18  23:33:59,23,37
2022-02-18  23:34:33,23,37
2022-02-18  23:35:06,23,37
2022-02-18  23:35:40,23,37
2022-02-18  23:36:13,23,37
2022-02-18  23:36:47,23,37
2022-02-18  23:37:20,23,37
2022-02-18  23:37:54,23,37
2022-02-18  23:38:27,23,37
2022-02-18  23:39:01,23,37
2022-02-18  23:39:34,23,37
2022-02-18  23:40:08,23,37
2022-02-18  23:40:42,23,37
2022-02-18  23:41:15,23,37
2022-02-18  23:41:49,23,37
2022-02-18  23:42:22,23,37
2022-02-18  23:42:56,23,37
2022-02-18  23:43:29,22,37
2022-02-18  23:44:03,23,37
2022-02-18  23:44:36,22,37
2022-02-18  23:45:10,22,37
2022-02-18  23:45:43,22,37
2022-02-18  23:46:17,22,37
2022-02-18  23:46:50,22,37
2022-02-18  23:47:24,22,37
2022-02-18  23:47:57,22,37
2022-02-18  23:48:31,22,37
2022-02-18  23:49:04,22,37
2022-02-18  23:49:38,22,37
2022-02-18  23:50:11,22,37
2022-02-18  23:50:45,22,37
2022-02-18  23:51:18,22,37
2022-02-18  23:51:52,22,37
2022-02-18  23:52:25,22,37
2022-02-18  23:52:59,22,37
2022-02-18  23:53:32,22,37
2022-02-18  23:54:06,22,37
2022-02-18  23:54:39,22,37
2022-02-18  23:55:13,22,37
2022-02-18  23:55:46,22,37
2022-02-18  23:56:20,22,37
2022-02-18  23:56:53,22,37
2022-02-18  23:57:27,22,37
2022-02-18  23:58:00,22,37
2022-02-18  23:58:34,22,37
2022-02-18  23:59:07,22,37
2022-02-18  23:59:41,22,37
2022-02-19  00:00:14,22,37
2022-02-19  00:00:48,22,37
2022-02-19  00:01:21,22,37
2022-02-19  00:01:55,22,37
2022-02-19  00:02:28,22,37
2022-02-19  00:03:02,22,37
2022-02-19  00:03:35,22,37
2022-02-19  00:04:09,22,37
2022-02-19  00:04:42,22,37
2022-02-19  00:05:16,22,37
2022-02-19  00:05:49,22,37
2022-02-19  00:06:23,22,37
2022-02-19  00:06:56,22,37
2022-02-19  00:07:30,22,37
2022-02-19  00:08:03,22,37
2022-02-19  00:08:37,22,37
2022-02-19  00:09:10,22,37
2022-02-19  00:09:44,22,37
2022-02-19  00:10:17,22,37
2022-02-19  00:10:51,22,37
2022-02-19  00:11:24,22,37
2022-02-19  00:11:58,22,37
2022-02-19  00:12:31,22,37
2022-02-19  00:13:05,22,37
2022-02-19  00:13:38,22,37
2022-02-19  00:14:12,22,37
2022-02-19  00:14:45,22,37
2022-02-19  00:15:19,22,37
2022-02-19  00:15:52,22,37
2022-02-19  00:16:26,22,37
2022-02-19  00:16:59,22,37
2022-02-19  00:17:33,22,37
2022-02-19  00:18:06,22,37
2022-02-19  00:18:40,22,37
2022-02-19  00:19:13,22,38
2022-02-19  00:19:47,22,38
2022-02-19  00:20:20,22,38
2022-02-19  00:20:54,22,38
2022-02-19  00:21:27,22,38
2022-02-19  00:22:01,22,38
2022-02-19  00:22:34,22,38
2022-02-19  00:23:08,22,38
2022-02-19  00:23:41,22,38
2022-02-19  00:24:15,22,38
2022-02-19  00:24:48,22,38
2022-02-19  00:25:22,22,38
2022-02-19  00:25:55,22,37
2022-02-19  00:26:29,22,37
2022-02-19  00:27:02,22,37
2022-02-19  00:27:36,22,38
2022-02-19  00:28:09,22,38
2022-02-19  00:28:43,22,37
2022-02-19  00:29:16,22,37
2022-02-19  00:29:50,22,37
2022-02-19  00:30:23,22,37
2022-02-19  00:30:57,22,37
2022-02-19  00:31:30,22,37
2022-02-19  00:32:04,22,37
2022-02-19  00:32:37,22,37
2022-02-19  00:33:11,22,37
2022-02-19  00:33:44,22,37
2022-02-19  00:34:18,22,38
2022-02-19  00:34:51,22,38
2022-02-19  00:35:25,22,38
2022-02-19  00:35:58,22,38
2022-02-19  00:36:32,22,38
2022-02-19  00:37:05,22,38
2022-02-19  00:37:39,22,38
2022-02-19  00:38:12,22,37
2022-02-19  00:38:46,22,38
2022-02-19  00:39:19,22,38
2022-02-19  00:39:53,22,38
2022-02-19  00:40:26,22,38
2022-02-19  00:41:00,22,38
2022-02-19  00:41:33,22,38
2022-02-19  00:42:07,22,38
2022-02-19  00:42:41,22,38
2022-02-19  00:43:14,22,38
2022-02-19  00:43:48,22,38
2022-02-19  00:44:21,22,38
2022-02-19  00:44:55,22,38
2022-02-19  00:45:28,22,38
2022-02-19  00:46:02,22,38
2022-02-19  00:46:35,22,38
2022-02-19  00:47:09,22,38
2022-02-19  00:47:42,22,37
2022-02-19  00:48:16,22,37
2022-02-19  00:48:49,22,38
2022-02-19  00:49:23,22,38
2022-02-19  00:49:56,22,38
2022-02-19  00:50:30,22,38
2022-02-19  00:51:03,22,38
2022-02-19  00:51:37,22,38
2022-02-19  00:52:10,22,38
2022-02-19  00:52:44,22,37
2022-02-19  00:53:17,22,38
2022-02-19  00:53:51,22,38
2022-02-19  00:54:24,22,38
2022-02-19  00:54:58,22,38
2022-02-19  00:55:31,22,38
2022-02-19  00:56:05,22,38
2022-02-19  00:56:38,22,38
2022-02-19  00:57:12,22,37
2022-02-19  00:57:45,22,38
2022-02-19  00:58:19,22,38
2022-02-19  00:58:52,22,38
2022-02-19  00:59:26,22,38
2022-02-19  00:59:59,22,38
2022-02-19  01:00:33,22,38
2022-02-19  01:01:06,22,38
2022-02-19  01:01:40,22,38
2022-02-19  01:02:13,22,38
2022-02-19  01:02:47,22,38
2022-02-19  01:03:20,22,38
2022-02-19  01:03:54,22,38
2022-02-19  01:04:27,22,38
2022-02-19  01:05:01,22,38
2022-02-19  01:05:34,22,38
2022-02-19  01:06:08,22,38
2022-02-19  01:06:41,22,38
2022-02-19  01:07:15,22,38
2022-02-19  01:07:48,22,38
2022-02-19  01:08:22,22,38
2022-02-19  01:08:55,22,38
2022-02-19  01:09:29,22,38
2022-02-19  01:10:02,22,38
2022-02-19  01:10:36,22,38
2022-02-19  01:11:10,22,38
2022-02-19  01:11:43,22,38
2022-02-19  01:12:17,22,38
2022-02-19  01:12:50,22,38
2022-02-19  01:13:24,22,38
2022-02-19  01:13:57,22,38
2022-02-19  01:14:31,22,38
2022-02-19  01:15:04,22,38
2022-02-19  01:15:38,22,38
2022-02-19  01:16:11,22,38
2022-02-19  01:16:45,22,38
2022-02-19  01:17:18,22,37
2022-02-19  01:17:52,22,37
2022-02-19  01:18:25,22,38
2022-02-19  01:18:59,22,38
2022-02-19  01:19:32,22,38
2022-02-19  01:20:06,22,38
2022-02-19  01:20:39,22,38
2022-02-19  01:21:13,22,38
2022-02-19  01:21:46,22,38
2022-02-19  01:22:20,22,38
2022-02-19  01:22:53,22,38
2022-02-19  01:23:27,22,38
2022-02-19  01:24:00,22,38
2022-02-19  01:24:34,22,38
2022-02-19  01:25:07,22,38
2022-02-19  01:25:41,22,38
2022-02-19  01:26:14,22,38
2022-02-19  01:26:48,22,38
2022-02-19  01:27:21,22,38
2022-02-19  01:27:55,22,38
2022-02-19  01:28:28,22,37
2022-02-19  01:29:02,22,38
2022-02-19  01:29:35,22,37
2022-02-19  01:30:09,22,38
2022-02-19  01:30:42,22,38
2022-02-19  01:31:16,22,38
2022-02-19  01:31:49,22,38
2022-02-19  01:32:23,22,38
2022-02-19  01:32:56,22,38
2022-02-19  01:33:30,22,38
2022-02-19  01:34:03,22,38
2022-02-19  01:34:37,22,38
2022-02-19  01:35:10,22,37
2022-02-19  01:35:44,22,38
2022-02-19  01:36:17,22,38
2022-02-19  01:36:51,22,38
2022-02-19  01:37:24,22,37
2022-02-19  01:37:58,22,38
2022-02-19  01:38:31,22,38
2022-02-19  01:39:05,22,37
2022-02-19  01:39:38,22,38
2022-02-19  01:40:12,22,38
2022-02-19  01:40:45,22,37
2022-02-19  01:41:19,22,37
2022-02-19  01:41:52,22,38
2022-02-19  01:42:26,22,38
2022-02-19  01:42:59,22,37
2022-02-19  01:43:33,22,38
2022-02-19  01:44:06,22,37
2022-02-19  01:44:40,22,38
2022-02-19  01:45:13,22,38
2022-02-19  01:45:47,22,37
2022-02-19  01:46:20,22,38
2022-02-19  01:46:54,22,38
2022-02-19  01:47:27,22,37
2022-02-19  01:48:01,22,38
2022-02-19  01:48:34,22,38
2022-02-19  01:49:08,22,38
2022-02-19  01:49:41,22,38
2022-02-19  01:50:15,22,38
2022-02-19  01:50:48,22,38
2022-02-19  01:51:22,22,38
2022-02-19  01:51:55,22,38
2022-02-19  01:52:29,22,38
2022-02-19  01:53:02,22,38
2022-02-19  01:53:36,22,38
2022-02-19  01:54:09,22,38
2022-02-19  01:54:43,22,38
2022-02-19  01:55:16,22,38
2022-02-19  01:55:50,22,38
2022-02-19  01:56:23,22,38
2022-02-19  01:56:57,22,38
2022-02-19  01:57:30,22,38
2022-02-19  01:58:04,22,38
2022-02-19  01:58:37,22,38
2022-02-19  01:59:11,22,38
2022-02-19  01:59:44,22,38
2022-02-19  02:00:18,22,38
2022-02-19  02:00:51,22,38
2022-02-19  02:01:25,22,38
2022-02-19  02:01:58,22,38
2022-02-19  02:02:32,22,38
2022-02-19  02:03:05,22,38
2022-02-19  02:03:39,22,38
2022-02-19  02:04:12,22,38
2022-02-19  02:04:46,22,38
2022-02-19  02:05:19,22,38
2022-02-19  02:05:53,22,38
2022-02-19  02:06:26,22,38
2022-02-19  02:07:00,22,38
2022-02-19  02:07:33,22,38
2022-02-19  02:08:07,22,38
2022-02-19  02:08:40,22,38
2022-02-19  02:09:14,22,38
2022-02-19  02:09:47,22,38
2022-02-19  02:10:21,22,38
2022-02-19  02:10:54,22,38
2022-02-19  02:11:28,22,38
2022-02-19  02:12:01,22,38
2022-02-19  02:12:35,22,38
2022-02-19  02:13:08,22,38
2022-02-19  02:13:42,22,38
2022-02-19  02:14:15,22,38
2022-02-19  02:14:49,22,38
2022-02-19  02:15:22,22,38
2022-02-19  02:15:56,22,38
2022-02-19  02:16:29,22,38
2022-02-19  02:17:03,22,38
2022-02-19  02:17:36,22,38
2022-02-19  02:18:10,22,38
2022-02-19  02:18:44,22,38
2022-02-19  02:19:17,22,38
2022-02-19  02:19:51,22,38
2022-02-19  02:20:24,22,38
2022-02-19  02:20:58,22,38
2022-02-19  02:21:31,22,38
2022-02-19  02:22:05,22,38
2022-02-19  02:22:38,22,38
2022-02-19  02:23:12,22,38
2022-02-19  02:23:45,22,38
2022-02-19  02:24:19,22,38
2022-02-19  02:24:52,22,38
2022-02-19  02:25:26,22,38
2022-02-19  02:25:59,22,38
2022-02-19  02:26:33,22,38
2022-02-19  02:27:06,22,38
2022-02-19  02:27:40,22,38
2022-02-19  02:28:13,22,38
2022-02-19  02:28:47,22,38
2022-02-19  02:29:20,22,38
2022-02-19  02:29:54,22,38
2022-02-19  02:30:27,22,38
2022-02-19  02:31:01,22,38
2022-02-19  02:31:34,22,38
2022-02-19  02:32:08,22,38
2022-02-19  02:32:41,22,38
2022-02-19  02:33:15,21,37
2022-02-19  02:33:48,21,37
2022-02-19  02:34:22,21,37
2022-02-19  02:34:55,21,37
2022-02-19  02:35:29,21,37
2022-02-19  02:36:02,22,38
2022-02-19  02:36:36,22,38
2022-02-19  02:37:09,21,37
2022-02-19  02:37:43,21,37
2022-02-19  02:38:16,21,37
